id,categoryName,latitude,longitude,title,stars,averageRating,cleanedText,sentiment
891,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,5.0,3.1,Good,Positive
892,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,5.0,3.1,Excellent service Highly recommended,Positive
893,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,1.0,3.1,Dr Khalid S Aslam was very ill mannered and insulting towards a patient The patient left nearly in tears He was arrogant to an extent that i had to make this review,Negative
894,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,1.0,3.1,Pathetic services Suffocated environment Untrained staff Pathetic counter services High fee Not recommended at all,Negative
895,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,1.0,3.1,"Do not come worse than government hospital ap government hospital main kam zaleel ho gye idhr zayada
5 6 hour wait for test and checkups",Negative
896,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,5.0,3.1,Amazing place with exceptional quality,Positive
897,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,1.0,3.1,"Fazool hospital haibus pasy chaiye uny bus
Etna expensive hai or facility hygiene astagfruilla
Staff to slots hain  Toba etny slow
Ek to slow hai staff phir sath batmeez b hai or to kam b nahi ata unprofessional
Meri Mano to band kar do
Or agr Chalana hai to dhang sy Chalao
Ac b off hai g  safai hai nahi medicine b local or bill Mai etni mehngai likhi hoti

Allah Allah emergency department
Emergency ky ilawa Baki sab hai udr
Emergency patient hai to report any Mai 4 ghanty or report b ultrasound ke Jo k hardly 15 min Mai ban jati hai
Allah ko b muh dekhna hai MERBANI KR K BAND HE KAR DO YA PHIR SACH MAI USY INTERNATIONAL LEVEL KA BNAO
ALLAH hidyat den  Sab ko dur rakhy es hospital sy",Negative
898,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,5.0,3.1,"I visited the hospital last week One thing i feel very bad  wheelchairs at the reception area need to repair
2ndly washroom at groundfloor was very dirty same like as bus stand washroom",Positive
899,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,1.0,3.1,Terrible experience would not return,Negative
900,Hospital,33.6248005,72.9732462,Quaid-e-Azam International Hospital,5.0,3.1,Perfect service Couldnt ask for more,Positive
901,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Alhumdulillah is hospital k doctor c hum bohat mutameen huay haiii in k wajah c hmara bcha ajjj bohat thek hai or discharge hua haiii Allah pak hospital ko mazeeed tarakii day Ameen,Positive
902,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Alhumdulillah Amazing experience Great hospitality  MashaAllah  Reception staff and nurses both are so wellcoming and cooperative,Positive
903,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Excellent service Highly recommended,Positive
904,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Outstanding experience in every way,Positive
905,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,4.0,4.6,Very good experience overall,Positive
906,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,MashaAllah bohat bhtreen hospital Allah pak mzeed tarakiii dy Ameen,Positive
907,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Totally satisfied with hospital staff and doc are so much cooperative,Positive
908,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Impressive Its a very good hospital I like it very much,Positive
909,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Perfect service Couldnt ask for more,Positive
910,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Shahida khaliq hospital is one of the best hospitals in Islamabad process of booking my appointment was quick and easy with helpful staff guiding me through  This hospital is very good and faithfulness This is rare one in the city I really appreciate all the doctors and nursing staff for their commitments It was very positive experience since admission till discharge Great job Good maintainence of rooms Nice geusture by nursing staff and patient facilitators Overall had a very good experience thank you shahida khaliq hospital keep it up god bless you all with health and success,Positive
911,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Doctor Mohsin Naveed and all staff is very Good,Positive
912,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,I recently visited Shahida Khliq Hospital and I was truly impressed by the quality of services provided The staff was professional attentive and kind ensuring that every patient received the care they needed The environment was clean and wellorganized which made me feel comfortable during my visit Overall my experience was excellent and I would highly recommend this hospital to anyone seeking quality healthcare,Positive
913,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Treatment is very amazing appcint staff is very corporative,Positive
914,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,We are deeply grateful for the cooperation of all staff and doctors of this health center Very Good Cears and helpful Amazing Doctors  Staff Thank you for Yours supports,Positive
915,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,I appreciate the all staff of hospital it was my best visit of this hospital,Positive
916,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,"Assalamualaikum everyone Sometimes when we receive a lot of love and respect from a place it becomes our duty to appreciate it I have received immense love and respect from Shahida Khaliq Hospital and I must say that their staff is one of the best Their reception staff doctors and PICU staff are all very kind respectful and caring

I would like to extend my special thanks to Dr Khurrum Dr Nazia Yousaf Dr Inayat and Dr Nasir Also the Pathan staff in the PICU department were very helpful

In my opinion Shahida Khaliq Hospital is the best healthcare hospital in Islamabad even better than PAF MH and CMH What I love most about this hospital is that they provide help to those who cannot afford it

Thank you Shahida Khaliq Hospital for your excellent service Zainab Sher",Positive
917,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Best place for your patients kind staff and good hospitality,Positive
918,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Very  cooperative staff,Positive
919,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Staff is so cooperative,Positive
920,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Nice polite and very helpful staff,Positive
921,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Absolutely loved everything about this place,Positive
922,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent medical service,Positive
923,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"There Doctors specially Dr Mashhood Ali charges Rs 30000108 an hour And for that we get to wait for 3 hours after the appointment time for him to show up only to give us 1 min and then leave

In the room next to me I could hear the screams and cries of a woman because his son was in critical condition and the doctor didnt show up

The general staff has a bad attitude very unwelcoming place

This is not a one time occurence it happens everyday My father was his patient but never again",Negative
924,Hospital,33.7180842,73.0727948,Kulsum International Hospital,4.0,3.7,Great service with minor room for improvement,Positive
925,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
926,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Poor service very disappointed,Negative
927,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Absolutely loved everything about this place,Positive
928,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Worst service Ive experienced,Negative
929,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Extremely dissatisfied with everything,Negative
930,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,No parking totally unprofessional staff they dont know how to talk,Negative
931,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,A very helpful hospital with highly qualified doctors and good nursing staff,Positive
932,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Outstanding experience in every way,Positive
933,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,"My mother was operated on 20th Feb in Kulsoom International I am truly grateful to the staffNurses reception staff house keeping   Cafeteria posted for the executive floor for their exceptional care and kindness Everyone treated my mother with warmth and respect
A special thanks to the  nurses Raja Anzar Badshah Khan Shoaib Yaqoob Kashif Madiha Shahnoor and Asma whose compassion and dedication made all the difference Their care and kindness brought comfort during a difficult time
Thank you for your selfless service and for treating patients like family",Positive
934,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,One of the worst hospitals in Islamabad purely focused on profit rather than patient care My mother has been consulting Dr Mashood Ali for almost ten years yet when she fell seriously ill they refused to give an urgent appointment offering one after three days The emergency staff ran unnecessary tests just to make money and didnt consult DrMashood to check on his long term patient Absolutely disgraceful and a terrible experience,Negative
935,Hospital,33.7180842,73.0727948,Kulsum International Hospital,2.0,3.7,"A very expensive hospital with a reasonable standard of treatment Some of the staff members are Not helpfulMy mother was admitted in the ICU for 2 weeks but her chest infection is still there
She was then moved to a private room where the ventilation was not functional They supplied us a pedestal fan after various requests
Therefore the oveall cleanliness is goodIts a clean  organised hospital",Negative
936,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"You have to search everything yourself No one will guide you Staff isnt concerned about patient care

Pathetic customer care Dirtiest private hospital",Negative
937,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,This blood bank is poorly managed with uncooperative staff frequent blood shortages and a lack of urgency in critical situations Basic facilities are also lackingthere are only two washrooms on the third floor and they often dont have drinking glasses or even water Definitely not a reliable place in emergencies,Negative
938,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Amazing place with exceptional quality,Positive
939,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Absolutely loved everything about this place,Positive
940,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
941,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Outstanding experience in every way,Positive
942,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,Worst hospital in my Knowledge as being a citizen of islamabad  poor management  poor Instruments  poor and illiterate behaviour of the staff and rest of the doctors  as being in the capital and being a government hospital nothing feel to be convincing even about thinking of this place  last option to be at this hospital,Negative
943,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Absolutely loved everything about this place,Positive
944,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Excellent,Positive
945,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Outstanding experience in every way,Positive
946,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,No excuse,Positive
947,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,2.0,3.9,I visited pims last month with my father and younger brother my brother had a severe injury in a road accident they didnt admit him and gave us a time of 3 weeks to operate It was a bad experience,Negative
948,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,"Assalam o Alaikum
Enough is Enough The constant absence and irresponsibility of staff at our government hospital is unacceptable Patients are left waiting without help and essential services are delayed because staff arent present when needed most Our community deserves a healthcare system that caresstaff should be held accountable to be present and attentive during duty hours Its time for real action to make sure patients come first",Negative
949,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,Worst hospital now senior doctors dont bother to see patients and general opd is totally in the hands of medical officers Doctors just referring patients from one department to another and PGs are busy in gup shup Im writing this review after 3 visits in the last one year PIMS needs serious monitoring and action should be taken,Negative
950,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Outstanding experience in every way,Positive
951,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Amazing place with exceptional quality,Positive
952,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Amazing place with exceptional quality,Positive
953,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,3.0,3.9,Average experience nothing special,Neutral
954,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,4.0,3.9,Positive experience quite satisfied,Positive
955,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,Extremely dissatisfied with everything.,Negative
956,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,Pakistan ke Capital ka sub sa Bara Govt Hospital ha but Poor System Patient are Lying On the surface no sitting or proper place water coolers are broken with No Drinking Glass you need All day for a single checkup for making Appointment slip you have to stand one hour in line almost counters are closed and very slow Doctor are busy in Gupshup and Drinking Tea Please Improve the System,Negative
957,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,2.0,3.9,Disappointing experience overall,Negative
958,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Absolutely loved everything about this place,Positive
959,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,"Nobody should visit this hospital
Earn money go to private hospital or leave the country for better healthcare facilities
I repeat dont go to this hospital please",Negative
960,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Excellent service Highly recommended,Positive
961,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Worst and Pathetic services by the staff and duty doctors No proper reporting mechanism for shift change staff and duty doctors One shift doctor tells one thing and the other shift doctor tells something else Very slow documentation and discharge process,Negative
962,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"One of the worst hospital in islamabad in terms of nursing care they dont listen to you when ask for something no care for patients they dont change bed sheets they arent polite to listen to your concerns Height of negligence when they placed BP cuff on canula inserted arm this morning which caused bleeding and pain for our patient  they didnt bother to open the cuff which we ourselves did promptly atleast check their degrees before appointing them Rude careless staff
Dont go to this hospital if you love your loved ones",Negative
963,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Very very disappointing not recommending anyone to come in this hospital staff is very rude doctors are also very rude dont the value of time its better to go to government hospital,Negative
964,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Perfect service Couldnt ask for more,Positive
965,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
966,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
967,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,"On of the best hospital in islamabad 
With resonable priceses then other private hospitals in city 
And the standard of treatment is equal SHIFA INTERNATIONAL HOSPITAL  MAROOF INT HOSP
Best doctors are here in every field you want to check 
Highly recommended",Positive
968,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
969,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"EXTREMELY DISAPPOINTED WITH KULSOOM INTERNATIONAL HOSPITAL
The management at Kulsoom International is highly disorganised and lacks coordination with doctors My brothers surgery was scheduled for January 24 2025 with the surgeon confirming the operation room was booked We arrived at 10 AM as instructed with my brother fasting only to wait five hours and be told no room was available

The admission desk staff were rude and unaccommodating treating us poorly despite the hospitals high costs This experience was unacceptable and I would not recommend this hospital to anyone",Negative
970,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Poor service very disappointed,Negative
971,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Nice but expensive hospital,Positive
972,Hospital,33.7180842,73.0727948,Kulsum International Hospital,3.0,3.7,good place,Neutral
973,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Awful experience complete waste of time,Negative
974,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Worst service Ive experienced,Negative
975,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"Very poor and bad experience despite executive room 
Extremely non professional behaviour by executive floor staff especially MOs  doctors on duty with no empathy and without any experience to deal with patients",Negative
976,Hospital,33.7180842,73.0727948,Kulsum International Hospital,3.0,3.7,Neutral experience met basic expectations,Neutral
977,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
978,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,This is  cheat and greed hospital yesterday my son surgery had been done and today we discharge first they gave diff packages we selected one and took appointment from Dr Altaf Hussain when we went for admission first strike from them that no sami room available we asked for private 10000 extra its also not available no option other we took Deluxe room and because of this room our budget increased from 130k to 160k but not end here today when we went for discharge slip to cash counter they demand 21000 extra for lab testedits just hai minor surgery tonsils but I paid 181k,Negative
979,Hospital,33.7180842,73.0727948,Kulsum International Hospital,4.0,3.7,It is hospital of high class and not suitable for middle or lower class,Positive
980,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Absolutely loved everything about this place,Positive
981,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,PIMS is without a doubt the worst government hospital I have ever encountered Ive visited government hospitals in South Punjab Balochistan and Sindh and even those with their limited resources had far better management and staff The level of incompetence and rudeness at PIMS is appalling The staff including the doctors show an absolute lack of respect compassion and professionalism Its shocking to think that these people are trusted with lives Their behavior is disgraceful and it makes me question where they were educated and how such individuals were even appointed They seem to lack basic humanity and its terrifying that such people are responsible for patient care,Negative
982,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Outstanding experience in every way,Positive
983,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Good,Positive
984,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Outstanding experience in every way,Positive
985,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Absolutely loved everything about this place,Positive
986,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Perfect service Couldnt ask for more,Positive
987,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,2.0,3.9,PIMS Hospital Attention is eequired to this hospitalNo cleaning or dengue SOP observed Planters are placed in middle of children wards Broken and opened windows can cause dengue And most importantly it is children ward Where is administration of hospital,Negative
988,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Excellent service Highly recommended,Positive
989,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,Awful experience complete waste of time,Negative
990,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,good,Positive
991,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Crowded but helpful indeed,Positive
992,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,3.0,3.9,Average experience nothing special,Neutral
993,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,4.0,3.9,Pims hospital is good,Positive
994,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,4.0,3.9,Positive experience quite satisfied,Positive
995,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,4.0,3.9,"Good hospital for patients
All accessories are available",Positive
996,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,3.0,3.9,Pims gyne m card ka system bhut ghlt h log subh 4 bajy akay line m kary ho jaty h 8 bajy parchi milti h aur card b serp 25  logo ka bnaty h jo k gharib awam k sath ziadti h Need improvement,Neutral
997,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Excellent service Highly recommended,Positive
998,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,"Agr aap ko apnay patient say piyar hai to mat lay kr aana pims main 
Micoremicosis k ley tu bilkul nahee aana yaha ka staff ki samjh nahee aati team 1 or team b ka yaha masla rehta hai raat 3 bajay k bad koi doctor nahee Milay ga sab soo jatay hainor cruption tu inteha ki hai sehat card per sab kuch mangwa letay hain per aap ko lekh kr detay hain imran pharmacay say ley kr aaokis nay paisa phainka us ka elaaj sahee ho ga warna aap apnay patient ki dead body ya es k qareeb qareeb lay kr jao gay",Negative
999,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,1.0,3.9,"Just too pathetic and unhygienic Careless and untrained doctors It seems like medical prison where everyone being treated like subhumans All doctors  give you just opposite advice to each other Even there is no coordination between department and they deny remarks like urology would discord GM remarks and so on

Now I understand why vast majority of doctors are unemployed in Pk",Negative
1000,Hospital,33.7033339,73.0523516,PIMS Hospital Islamabad,5.0,3.9,Best hospital in government sector,Positive
1001,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,"Awful experience, complete waste of time.",Negative
1002,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,2.0,3.7,Review posting for Dr Sarwat saeedgeneral surgeon she is very iresponsceable dont have professional attitudeno simpathy for patient no beta behan just g janab when consult the patient like she is sitting in govt hospitalwe as private patient pay her fee for good consultaion servicesshe just give the time not more then 1 or 2 mintsshe is only money makerno follow up once we pay even we consult her twice in same day will pay again worst experiance unsetisfactorynot recomended waste of mony and time,Negative
1003,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Pathetic experience unprofessional staff unhygienic environment,Negative
1004,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Unprofessional behavior of staff and pathetic service Booked the appointment and still waited 1 and half hour Not recommended at all,Negative
1005,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Not a good place to take your patients Even if you book appointment online you still need to wait for hours And no system for patient turn And they miss guide that doctor havent arrived yet but take their relatives first to visit doctor So hypocrite staff Not a good experience,Negative
1006,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Dr Javed sahib nice person and great experience,Negative
1007,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Excellent service Highly recommended,Positive
1008,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,lower Staff good doctors are average Better to go to some specialist,Negative
1009,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Dr Anum Mumtaz has a very good and strong personality His rapport with his patients is amazing,Positive
1010,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,"Very pathetic hospital  Just making money from you Management persons are very rude they take a lot of money and then tell u  about PIMS hospital
Just waste of money no facility",Negative
1011,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Amazing place with exceptional quality,Positive
1012,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Most pathetic private hospital in entire Islamabad Staff is very coperative but they dont have sufficient staff  The quality of service is more than just worse  They do not provide medicine food and any other essentials Charges are extremely expensive which doesnt justify the amount of service they are providing Not recommended at all  If you love your loved ones kindly make a better descion rather than choosing this hospital,Negative
1013,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,4.0,3.7,It is just mess up but the doctors are good but facilities are poor like que management entrance is too congested and even rushy means taking more appointment than capacity The atmosphere here is not good mainly suffocation,Positive
1014,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Worst hospital management No value for junior doctors All focus giving protocol to the patients as they are feeding the authorities Favouritism favours given to owners patients and Paeds ownerfemale snatching patients from her fellow colleagues Never ever visit this hospital Never Not for an injection even,Negative
1015,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,It was great experience best atmosphere,Positive
1016,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,"Staff isnt corporative  Basemen Staff water bottles drinking water arent clean
Staff sleepy dont care about patients and isnt responsible enough",Negative
1017,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Very nice service,Positive
1018,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,My daughters appendix surgery was done by Dr umer nisar Dr is very good and staff is much cooperativei am satisfied,Positive
1019,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Amazing place with exceptional quality,Positive
1020,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Very bad experience I was visited 3 times and their management was so rude and also their doctors were not come on time 2 to 3 hours late I highly not recommended,Negative
1021,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Shahida khaliq hospital is the best  hospital in islamabad  staff and doctors are very trained and qualified  cleaning of the hospital is outstanding thank you shahida khaliq hospital highlight recommended,Positive
1022,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Perfect service. Couldn't ask for more.,Positive
1023,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,"I was admitted with severe abdominal pain at Shahida Khaliq Hospitals Emergency the duty Medical officer check me up in a gentle way and starts medication After getting relief from my pain I noticed that the Emergency Ward was equipped with all the essential equipment like ECG Ultrasound and Lab tests etc
After having base line tests I was told that Gallbladder surgery should be performed Dr Adil Shafi explained me about the procedure and prepared me for the surgery And yesterday I had undergone the Laparoscopic surgery by Dr Adil Shafis team
The private room and attached washroom I was shifted after surgery was very neat and clean The postsurgery care was excellent I wish I could see the owner of the hospital to salute himher for hisher efforts to provide people with good health facilities in the vicinity
I am thankful to all the paramedical staff doctors and front desk officers for their cooperation love and care I would recommend to anyone who need extraordinary health care facilities in IslamabadRawalpindi",Positive
1024,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,"Had a very satisfying experience at shahida khaliq Came to know of them via a friend who knew Dr Nazia paeds My 6yold had his appendectomy done on the same day by the team of Dr Innayat and dr khurram paeds surgery They handled our emergency case really well alhumdulillah extremely grateful for their services
recommended",Positive
1025,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,"Assalamualaikum
DrAdil Shafi he is the best laparoscopy surgeon in Islamabad he is great man
practice in Islamabad shahida khaliq hospital
Firstly The CEO and  management correspondence was superbThe attention of Doctors and especially nursing staff was excellent The cleanliness of hospital was satisfactoryHousekeeping cleaning staff and porters were helpful and friendly

May Allah bless All the team",Positive
1026,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Shahida khaliq hospital is very good  high qualified and experienced staff and  Drs  cleaning is outstanding thank you shahida khaliq hospital god bless you all,Positive
1027,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,1.0,4.6,Too much drama is going on in this hospital they dont have  good behaviour but are only pretending that they are very nice towards patients Even their employees are also pretending Their doctors even dont know the Right treatment which should  be given to the patients because Im a pharmacist by profession and I know which treatment is right and which is notplease anyone who is reading this dont go to this hospitalsave your time and money,Negative
1028,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,"All facilities staff and doctors are cooperative excellent facilities
We statisfied from this hospital",Positive
1029,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,We have very good experience with this hospital Very clean environment and employees deal with the patient in humble way,Positive
1030,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Shahida khaliq hospital is the best hospital in Islamabad doctors and staff are very cooperative well experienced facilities are excellent,Positive
1031,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Shahida Khaliq is one of the best hospital in Islamabad All the employees were professional and so very kind I like that they listen to me and seem genuinely caring about my problems The care was outstanding all the way from start to finish The Doctor put forth a high level of effort to deliver results The support staff was very professional and pleasant The facility was well equipped and designed for patient privacy service and efficiency The electronic prescription  process worked great Thank you shahida khaliq hospital,Positive
1032,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Thank you Shahida khaliq hospital for hospitality and facility,Positive
1033,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,All services are good  all doctors nursing staff are very excellent all facilities given are very good,Positive
1034,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Mshallha boot khub in ka sataf bhe bot he piyara hy hamare sarjri howi hy is ma koy tanshan ni howi Allah AP ko izat da,Positive
1035,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,V nice staff,Positive
